OA,energy,vehicle,recycle,none
E00023502,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023503,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023504,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023505,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023506,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023507,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023508,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023509,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023510,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023515,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023523,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023525,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023527,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023528,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023529,0.7777777777777778,0.6851851851851852,0.8148148148148148,0.05555555555555555
E00023812,0.6521739130434783,0.8043478260869565,0.717391304347826,0.08695652173913043
E00023814,0.6521739130434783,0.8043478260869565,0.717391304347826,0.08695652173913043
E00023818,0.6521739130434783,0.8043478260869565,0.717391304347826,0.08695652173913043
E00023824,0.6521739130434783,0.8043478260869565,0.717391304347826,0.08695652173913043
E00023846,0.6521739130434783,0.8043478260869565,0.717391304347826,0.08695652173913043
E00024108,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024110,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024112,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024114,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024121,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024122,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024123,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024124,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024125,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024126,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024127,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024128,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024129,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024130,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024133,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024134,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024136,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024138,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00175189,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00175190,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00175191,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00175192,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00175193,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00175194,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00175195,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00175196,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00023450,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023451,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023454,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023455,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023456,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023458,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023459,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023460,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023461,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023462,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023464,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023465,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023466,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023467,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023468,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023470,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023471,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023472,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023475,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023476,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023477,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023478,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023479,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023480,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023481,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023482,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023483,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023484,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023485,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00024077,0.6964285714285714,0.2857142857142857,0.8392857142857143,0.03571428571428571
E00024083,0.6964285714285714,0.2857142857142857,0.8392857142857143,0.03571428571428571
E00024084,0.6964285714285714,0.2857142857142857,0.8392857142857143,0.03571428571428571
E00024085,0.6964285714285714,0.2857142857142857,0.8392857142857143,0.03571428571428571
E00024086,0.6964285714285714,0.2857142857142857,0.8392857142857143,0.03571428571428571
E00175185,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00175188,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023617,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023619,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023622,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023623,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023624,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023625,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023627,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023628,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023629,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023631,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023632,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023633,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023634,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023637,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023639,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023640,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023641,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023644,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023646,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023647,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023648,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023649,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023650,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023651,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023652,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023656,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00175183,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00175184,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00175186,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00175187,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00175215,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00175216,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023618,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023620,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023621,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023626,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023630,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023635,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023636,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023638,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023643,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023653,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023655,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023694,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023695,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023696,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023699,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023702,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023708,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023711,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023712,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023713,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023716,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023717,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023718,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023719,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023722,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023725,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023726,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023728,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023729,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023733,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023734,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00175181,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00175182,0.6363636363636364,0.6545454545454545,0.5818181818181818,0.09090909090909091
E00023452,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023453,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023463,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023469,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023473,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023474,0.7142857142857143,0.6964285714285714,0.7857142857142857,0.125
E00023691,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023692,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023697,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023698,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023700,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023701,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023703,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023704,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023705,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023706,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023707,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023709,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023710,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023714,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023715,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023720,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023721,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023723,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023724,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023727,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023730,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023731,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023732,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023737,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023738,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023739,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023740,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023741,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00175197,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00175198,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00175199,0.5208333333333334,0.7708333333333334,0.8541666666666666,0.020833333333333332
E00023928,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023929,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023930,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023931,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023932,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023933,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023934,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023935,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023936,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023937,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023938,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023939,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023955,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023956,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023957,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023958,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023959,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023960,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00024109,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024113,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024115,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024116,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00024119,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00175212,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00175213,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00175214,0.8958333333333334,0.3958333333333333,0.9166666666666666,0.0
E00023657,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023658,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023659,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023660,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023661,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023662,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023663,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023664,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023665,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023666,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023668,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023669,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023670,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023671,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023672,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023674,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023675,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023676,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023678,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023679,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023680,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023681,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023682,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023684,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023685,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023686,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023687,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023688,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023689,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023690,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00175204,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00175205,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00175206,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00175208,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00175250,0.6136363636363636,0.9090909090909091,0.8409090909090909,0.0
E00023926,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023927,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023941,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023942,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023943,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023944,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023945,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023946,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023947,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023948,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023949,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023950,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023951,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023953,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023954,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00024004,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024005,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024006,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024007,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024008,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024013,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024014,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024031,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024032,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024033,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024034,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00175226,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00175227,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00175228,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00175229,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00175248,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00175249,0.6727272727272727,0.5636363636363636,0.7818181818181819,0.03636363636363636
E00023985,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023986,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023987,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023988,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023989,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023990,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023992,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00024001,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024002,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024009,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024010,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024011,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024012,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024016,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024017,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024018,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024019,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024020,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024021,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024022,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024023,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024024,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024025,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024026,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024028,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024029,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00024030,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00175251,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00175252,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00175253,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00175254,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00175255,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00175256,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00175257,0.7037037037037037,0.3148148148148148,0.7407407407407407,0.07407407407407407
E00023967,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023968,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023969,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023991,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023996,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023997,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00023998,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00024036,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024037,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024038,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024039,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024040,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024041,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024042,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024043,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024044,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024045,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024046,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024047,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024052,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024053,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024055,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024056,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024057,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024058,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024059,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024060,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024062,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024063,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024064,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024065,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024066,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024067,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024068,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024069,0.8,0.4,0.8444444444444444,0.06666666666666667
E00024071,0.8,0.4,0.8444444444444444,0.06666666666666667
E00175180,0.8,0.4,0.8444444444444444,0.06666666666666667
E00175222,0.6382978723404256,0.5531914893617021,0.851063829787234,0.0
E00175239,0.8,0.4,0.8444444444444444,0.06666666666666667
E00175240,0.8,0.4,0.8444444444444444,0.06666666666666667
E00175241,0.8,0.4,0.8444444444444444,0.06666666666666667
E00023530,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023531,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023532,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023533,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023534,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023535,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023536,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023537,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023539,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023541,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023545,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
E00023546,0.6851851851851852,0.46296296296296297,0.7777777777777778,0.07407407407407407
